Date_Time,Type,MMSI,IMO,CallSign,Name,TypeOfShipAndCargoType,DimensionToBow,DimensionToStern,DimensionToPort,DimensionToStarboard,TypeOfElectronicPositionFixingDevice,ETAMonthUTC,ETADayUTC,ETAHourUTC,ETAMinuteUTC,Destination,
2023-05-25 10:56:54.982395,5,419001747,9274850,'VTPQ','DSV SHIVANSH PRIYA',<ShipType.DivingOps: 34>,10,51,12,4,5,1,7,0,4.7,'MUMBAI',
2023-05-25 10:57:15.010467,5,352001705,9952141,'3E2724','BOW CHEETAH',<ShipType.Tanker: 80>,128,28,16,9,5,26,8,0,10.5,'MY PGU>JNPT',
2023-05-25 10:57:28.959167,5,69050,69050,'VT-GVZ','VT-GVZ',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 10:57:35.598529,5,419001575,9180061,'VTIE','PARASEA TWO',<ShipType.Tug: 52>,8,18,4,4,5,26,12,30,2.8,'MUMBAI',
2023-05-25 10:57:47.627897,5,36704,0,'VT-RRJ','SAR AIRCRAFT VT-RRJ',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 10:58:06.236309,5,538009800,9388792,'V7A5176','BEKS SWAN',<ShipType.Tanker_HazardousCategory_A: 81>,202,43,17,25,5,16,7,0,10.8,'MUMBAI',
2023-05-25 10:58:14.775436,5,419001534,925727800,'VTGM','SHAKTI_  _',<ShipType.OtherType: 90>,12,33,5,7,5,13,19,0,4.5,'MUMBAI INDIA',
2023-05-25 10:58:28.313817,5,212531000,9673654,'5BDV4','NORDPANTHER',<ShipType.Cargo_HazardousCategory_A: 71>,157,13,15,13,5,26,3,30,6.8,'NHAVASHEVA JNCT',
2023-05-25 10:58:47.731935,5,419001268,9326809,'AWUU','DESH ABHIMAAN',<ShipType.Tanker_HazardousCategory_A: 81>,229,45,18,30,5,30,9,0,8.5,'EUJAIRAH',
2023-05-25 10:58:56.661708,5,419001481,9242156,'VTEB','PATRIOT',<ShipType.Tanker: 80>,147,33,16,16,5,26,11,0,10,'JNPT,
2023-05-25 10:59:00.131365,5,419728000,9392834,'AUVT','GREATSHIP DHRITI',<ShipType.Tug: 52>,17,57,6,10,5,15,16,0,4,'MUMBAI',
2023-05-25 10:59:24.239085,5,477044300,8414726,'VRDA9','ZHEN HUA 24',<ShipType.Cargo: 70>,205,39,26,14,5,20,6,30,9,'MUMBAI',
2023-05-25 10:59:34.767709,5,419900470,8646604,'8TBR','SEA PATRIOT',<ShipType.OtherType_NoAdditionalInformation: 99>,80,11,21,6,5,12,0,0,3.5,'MUMBAI',
2023-05-25 10:59:48.506409,5,416467000,9462706,'BLHM','YM UBIQUITY',<ShipType.Cargo_HazardousCategory_D: 74>,241,92,16,27,5,27,5,30,13.9,'INNSA>INPAV',
2023-05-25 10:59:56.055687,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 11:00:12.424229,5,419001116,9686948,'AWPA','OCEAN TURQUOISE',<ShipType.OtherType: 90>,23,60,11,9,5,24,6,30,5.4,'BFL',
2023-05-25 11:00:23.493142,5,419079600,9475325,'AUXL','IVY',<ShipType.Tug: 52>,12,20,6,3,5,19,6,0,3.4,'MUMBAI',
2023-05-25 11:00:25.113096,5,419001239,9797345,'AWTR','JSW SINHGAD',<ShipType.Cargo_NoAdditionalInformation: 79>,102,20,12,8,5,27,4,0,3.2,'JAIGARH',
2023-05-25 11:00:30.952601,5,36595,0,'VT-GVX','SAR AIRCRAFT VT-GVX',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:00:48.080902,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 11:00:55.920164,5,538008317,9850769,'V7A2231','JABAL ALMISHT',<ShipType.Cargo: 70>,168,31,9,23,5,22,12,0,11.8,'MUMBAI',
2023-05-25 11:01:06.319218,5,374475000,9863857,'3EGN2','EVA LONDON',<ShipType.Cargo: 70>,181,19,23,9,5,25,2,0,10.7,'IN KRN',
2023-05-25 11:01:14.988418,5,441736000,9347592,'D7HI','HYUNDAI INTEGRAL',<ShipType.Cargo: 70>,217,78,23,9,5,25,19,0,12.4,'INNSA',
2023-05-25 11:01:48.665933,5,419001238,9797333,'AWTQ','JSW LOHGAD',<ShipType.Cargo: 70>,94,27,10,10,5,25,2,0,4.9,'DHARAMTAR',
2023-05-25 11:01:50.585940,5,41365,0,'VT-HLH','VT-HLH',<ShipType.Passenger_NoAdditionalInformation: 69>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:01:51.675624,5,518998272,9422847,'E5U4252','GLOBAL EAGLE',<ShipType.Tanker_HazardousCategory_D: 84>,89,21,9,9,5,26,11,45,5.8,'JNPT MUMBAI',
2023-05-25 11:01:59.094924,5,205373000,9659115,'ONHU','WARINSART',<ShipType.Tanker: 80>,138,36,7,23,5,30,14,0,6.9,'IN NSA  >>  AE RWP',
2023-05-25 11:02:08.824018,5,257993000,9325843,'LARR8','ULRIKEN',<ShipType.Tanker: 80>,146,28,7,20,5,26,14,0,9.6,'IN BOM',
2023-05-25 11:02:16.503311,5,538004297,9625815,'V7WG8','BEKS CENK',<ShipType.Cargo: 70>,161,29,13,19,5,17,18,0,11.8,'MUMBAI',
2023-05-25 11:02:24.182677,5,525119191,9354519,'YDIQ2','QUEEN CENTURY',<ShipType.Tanker: 80>,147,32,22,10,5,25,8,0,7.3,'OPL MUMBAI',
2023-05-25 11:02:41.041003,5,419001637,8479929,'VTKV','BW PINE',<ShipType.Tanker_NoAdditionalInformation: 89>,187,39,12,25,5,17,2,30,10.7,'IN BOM',
2023-05-25 11:02:42.500964,5,355098000,9145798,'3FBK7','GLOBAL HARVEST',<ShipType.Cargo: 70>,134,20,13,13,5,14,5,30,8.5,'MUMBAI IN',
2023-05-25 11:02:51.300117,5,419172000,9129524,'VVJO','MV.GURU PRASAD',<ShipType.Cargo: 70>,60,19,7,8,5,27,2,0,3.4,'MUMBAI',
2023-05-25 11:03:15.020865,5,352001705,9952141,'3E2724','BOW CHEETAH',<ShipType.Tanker: 80>,128,28,16,9,5,26,8,0,10.5,'MY PGU>JNPT',
2023-05-25 11:03:16.077856,5,352823000,9414967,'3ENU8','GENIUS ACE',<ShipType.Cargo: 70>,128,19,17,8,5,26,17,0,8,'MUMBAI',
2023-05-25 11:03:21.787244,5,373383000,9642136,'3EWM','DIAMOND QUEEN',<ShipType.Cargo: 70>,171,28,11,21,5,12,10,0,10.3,'IN BOM',
2023-05-25 11:03:21.787244,5,373383000,9642136,'3EWM','DIAMOND QUEEN',<ShipType.Cargo: 70>,171,28,11,21,5,12,10,0,10.3,'IN BOM',
2023-05-25 11:03:21.867214,5,36702,0,'VT-HLS','VT-HLS',<ShipType.OtherType_NoAdditionalInformation: 99>,9,9,9,9,0,0,24,60,0,'',
2023-05-25 11:03:22.127443,5,41329,0,'VT-HLU','SAR AIRCRAFT VT-HLU',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:03:26.217870,5,69050,69050,'VT-GVZ','VT-GVZ',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:03:34.026188,5,636021344,9905320,'5LDM9','AFRICA',<ShipType.Tanker: 80>,229,47,29,19,5,24,12,30,15.7,'MUMBAI INDIA',
2023-05-25 11:03:47.834972,5,419065300,9412256,'AUOV','CANARA JOG',<ShipType.Tug: 52>,18,18,6,4,4,25,19,0,3.9,'MUMBAI',
2023-05-25 11:03:55.944215,5,613003810,9188116,'TJMC138','ATHE NOVA',<ShipType.NotAvailable: 0>,74,22,6,8,5,14,20,0,4.8,'JNPT^5E5E5E2CINDIA',
2023-05-25 11:04:06.263255,5,538009800,9388792,'V7A5176','BEKS SWAN',<ShipType.Tanker_HazardousCategory_A: 81>,202,43,17,25,5,16,7,0,10.8,'MUMBAI',
2023-05-25 11:04:09.462976,5,419901983,8536471,'8WQO','LTB300',<ShipType.OtherType_NoAdditionalInformation: 99>,70,37,5,29,3,29,17,0,4.2,'BASSEIN FIELD',
2023-05-25 11:04:28.851201,5,212531000,9673654,'5BDV4','NORDPANTHER',<ShipType.Cargo_HazardousCategory_A: 71>,157,13,15,13,5,26,3,30,6.8,'NHAVASHEVA JNCT',
2023-05-25 11:04:29.141236,5,31705,0,'VT-GVR','SAR AIRCRAFT VT-GVR',<ShipType.NotAvailable: 0>,0,0,0,0,0,0,24,60,0,'',
2023-05-25 11:04:39.230138,5,538004002,9490301,'V7UF2','FUJI GALAXY',<ShipType.Tanker: 80>,130,29,21,6,5,25,1,30,9.1,'INBOM',
2023-05-25 11:04:47.649591,5,419001268,9326809,'AWUU','DESH ABHIMAAN',<ShipType.Tanker_HazardousCategory_A: 81>,229,45,18,30,5,30,9,0,8.5,'EUJAIRAH',
2023-05-25 11:04:48.719312,5,419001664,9247209,'VTLS','ROSE GAS',<ShipType.Tanker: 80>,138,36,18,10,5,16,13,30,8.6,'JNPT,
2023-05-25 11:04:54.718878,5,538010526,9964106,'V7A6174','YASA URANUS',<ShipType.Cargo: 70>,171,28,20,12,5,21,20,30,14.1,'INBOM',
2023-05-25 11:05:00.318290,5,419728000,9392834,'AUVT','GREATSHIP DHRITI',<ShipType.Tug: 52>,17,57,6,10,5,15,16,0,4,'MUMBAI',
2023-05-25 11:05:23.756155,5,477044300,8414726,'VRDA9','ZHEN HUA 24',<ShipType.Cargo: 70>,205,39,26,14,5,20,6,30,9,'MUMBAI',
2023-05-25 11:05:45.573630,5,419531000,9297498,'AUFH','DESH VAIBHAV',<ShipType.Tanker: 80>,279,54,26,34,5,19,20,0,11,'FOR ORDERS',
2023-05-25 11:05:48.403309,5,419096300,9341237,'','CG 203',<ShipType.NotAvailable: 0>,43,51,7,5,0,0,24,60,0,'',
2023-05-25 11:05:50.663264,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 11:06:12.241172,5,419001116,9686948,'AWPA','OCEAN TURQUOISE',<ShipType.OtherType: 90>,23,60,11,9,5,24,6,30,5.4,'BFL',
2023-05-25 11:06:18.511076,5,419001591,9413482,'VTIQ','SHIVANSH ARYAN',<ShipType.OtherType_NoAdditionalInformation: 99>,15,48,5,10,5,18,7,0,4.2,'MUMBAI',
2023-05-25 11:06:26.270289,5,419901429,9709685,'8UCY','GREAT DRILL CHAARU',<ShipType.OtherType_NoAdditionalInformation: 99>,21,50,8,54,6,3,3,7,0,'NLM-13,NEELAM'
2023-05-25 11:06:55.177683,5,441708000,9626015,'D7PB','PAN BONITA',<ShipType.Cargo: 70>,157,32,7,23,6,24,6,0,10.5,'INBOM',
2023-05-25 11:07:20.985650,5,419566000,9333515,'AUJR','MPV PSV1',<ShipType.Cargo: 70>,15,52,6,10,5,26,4,0,5,'NHAVA',
2023-05-25 11:07:21.435348,5,419001665,9891074,'VTLY','JSW MANIKGAD',<ShipType.Cargo: 70>,112,10,8,12,4,26,1,0,4.9,'DHARAMTAR',
2023-05-25 11:07:45.972642,5,419001795,9326598,'VTSI','GREEN ASHA',<ShipType.Tanker: 80>,138,37,20,8,5,23,4,0,9.8,'JNPT_INDIA',
2023-05-25 11:07:55.621823,5,355187000,9725586,'3EOR','BULK CASTOR',<ShipType.Cargo: 70>,170,30,24,12,5,21,19,30,11.6,'IN BOM',
2023-05-25 11:07:57.331620,5,205373000,9659115,'ONHU','WARINSART',<ShipType.Tanker: 80>,138,36,7,23,5,30,14,0,6.9,'IN NSA  >>  AE RWP',
2023-05-25 11:07:58.991422,5,419001552,9899155,'VTHM','JSW VAJRAGAD',<ShipType.Cargo: 70>,111,11,15,5,5,23,20,30,4.9,'DHARAMTAR',
2023-05-25 11:08:10.830727,5,419001526,9892327,'VTGC','JSW SURYAGAD',<ShipType.Cargo: 70>,107,15,4,16,5,26,22,0,3.2,'JAIGARH',
2023-05-25 11:08:11.170772,5,257993000,9325843,'LARR8','ULRIKEN',<ShipType.Tanker: 80>,146,28,7,20,5,26,14,0,9.6,'IN BOM',
2023-05-25 11:08:16.511416,5,538004297,9625815,'V7WG8','BEKS CENK',<ShipType.Cargo: 70>,161,29,13,19,5,17,18,0,11.8,'MUMBAI',
2023-05-25 11:08:25.039514,5,525119191,9354519,'YDIQ2','QUEEN CENTURY',<ShipType.Tanker: 80>,147,32,22,10,5,25,8,0,7.3,'OPL MUMBAI',
2023-05-25 11:08:45.357625,5,355098000,9145798,'3FBK7','GLOBAL HARVEST',<ShipType.Cargo: 70>,134,20,13,13,5,14,5,30,8.5,'MUMBAI IN',
2023-05-25 11:08:49.307266,5,419172000,9129524,'VVJO','MV.GURU PRASAD',<ShipType.Cargo: 70>,60,19,7,8,5,27,2,0,3.4,'MUMBAI',
2023-05-25 11:09:12.614635,5,419001641,9319507,'VTLB.','VARSHNE',<ShipType.Cargo_HazardousCategory_A: 71>,10,50,7,8,5,22,16,0,4.2,'MUMBAI PORT',
2023-05-25 11:09:15.014381,5,352001705,9952141,'3E2724','BOW CHEETAH',<ShipType.Tanker: 80>,128,28,16,9,5,26,8,0,10.5,'MY PGU>JNPT',
2023-05-25 11:09:21.603774,5,41329,0,'VT-HLU','SAR AIRCRAFT VT-HLU',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:09:21.603774,5,41329,0,'VT-HLU','SAR AIRCRAFT VT-HLU',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:09:21.783857,5,373383000,9642136,'3EWM','DIAMOND QUEEN',<ShipType.Cargo: 70>,171,28,11,21,5,12,10,0,10.3,'IN BOM',
2023-05-25 11:09:26.483299,5,36702,0,'VT-HLS','VT-HLS',<ShipType.OtherType_NoAdditionalInformation: 99>,9,9,9,9,0,0,24,60,0,'',
2023-05-25 11:09:27.523264,5,69050,69050,'VT-GVZ','VT-GVZ',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:09:27.523264,5,69050,69050,'VT-GVZ','VT-GVZ',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:09:27.553210,5,375087000,9649354,'J8B6131','ALLIANZ INTREPID',<ShipType.OtherType_NoAdditionalInformation: 99>,51,60,18,17,5,15,10,0,4,'MUMBAI ANCHORAGE',
2023-05-25 11:09:34.022732,5,636021344,9905320,'5LDM9','AFRICA',<ShipType.Tanker: 80>,229,47,29,19,5,24,12,30,15.7,'MUMBAI INDIA',
2023-05-25 11:09:35.602605,5,419001575,9180061,'VTIE','PARASEA TWO',<ShipType.Tug: 52>,8,18,4,4,5,26,12,30,2.8,'MUMBAI',
2023-05-25 11:09:45.151576,5,36704,0,'VT-RRJ','SAR AIRCRAFT VT-RRJ',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:09:50.801121,5,419001471,9300233,'VTDF','CREATIVE 1',<ShipType.OtherType: 90>,50,12,6,15,0,0,24,60,0,'',
2023-05-25 11:10:06.449740,5,538009800,9388792,'V7A5176','BEKS SWAN',<ShipType.Tanker_HazardousCategory_A: 81>,202,43,17,25,5,16,7,0,10.8,'MUMBAI',
2023-05-25 11:10:39.226806,5,538004002,9490301,'V7UF2','FUJI GALAXY',<ShipType.Tanker: 80>,130,29,21,6,5,25,1,30,9.1,'INBOM',
2023-05-25 11:10:47.865918,5,419001268,9326809,'AWUU','DESH ABHIMAAN',<ShipType.Tanker_HazardousCategory_A: 81>,229,45,18,30,5,30,9,0,8.5,'EUJAIRAH',
2023-05-25 11:10:56.665283,5,419001481,9242156,'VTEB','PATRIOT',<ShipType.Tanker: 80>,147,33,16,16,5,26,11,0,10,'JNPT,
2023-05-25 11:10:59.214901,5,419084700,8121159,'AUZF','SEA CHEETAH',<ShipType.Tug: 52>,50,18,4,10,5,22,12,30,4.6,'DIGHI MUM',
2023-05-25 11:11:00.694756,5,419728000,9392834,'AUVT','GREATSHIP DHRITI',<ShipType.Tug: 52>,17,57,6,10,5,15,16,0,4,'MUMBAI',
2023-05-25 11:11:47.810423,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 11:11:48.210380,5,419531000,9297498,'AUFH','DESH VAIBHAV',<ShipType.Tanker: 80>,279,54,26,34,5,19,20,0,11,'FOR ORDERS',
2023-05-25 11:11:49.870180,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 11:11:49.870180,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 11:11:50.210234,5,416467000,9462706,'BLHM','YM UBIQUITY',<ShipType.Cargo_HazardousCategory_D: 74>,241,92,16,27,5,27,5,30,13.9,'INNSA>INPAV',
2023-05-25 11:11:58.639975,5,419093300,9253557,'AVCZ','OFFSHORE SUPPORTER',<ShipType.Tug: 52>,11,46,5,9,1,13,14,0,3.2,'MUMBAI',
2023-05-25 11:12:12.718712,5,419001116,9686948,'AWPA','OCEAN TURQUOISE',<ShipType.OtherType: 90>,23,60,11,9,5,24,6,30,5.4,'BFL',
2023-05-25 11:12:21.147842,5,36694,0,'VT-GVT','SAR AIRCRAFT VT-GVT',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:12:23.657961,5,419079600,9475325,'AUXL','IVY',<ShipType.Tug: 52>,12,20,6,3,5,19,6,0,3.4,'MUMBAI',
2023-05-25 11:12:25.117499,5,419001239,9797345,'AWTR','JSW SINHGAD',<ShipType.Cargo_NoAdditionalInformation: 79>,102,20,12,8,5,27,4,0,3.2,'JAIGARH',
2023-05-25 11:12:54.964149,5,441708000,9626015,'D7PB','PAN BONITA',<ShipType.Cargo: 70>,157,32,7,23,6,24,6,0,10.5,'INBOM',
2023-05-25 11:12:55.924077,5,538008317,9850769,'V7A2231','JABAL ALMISHT',<ShipType.Cargo: 70>,168,31,9,23,5,22,12,0,11.8,'MUMBAI',
2023-05-25 11:13:04.053507,5,419001366,9370678,'AWYN','PRIYA TWENTY SEVEN',<ShipType.Tug: 52>,67,10,10,5,5,17,8,0,5.4,'MUMBAI',
2023-05-25 11:13:14.082416,5,37053,0,'VT-HLV','VT-HLV',<ShipType.OtherType_NoAdditionalInformation: 99>,9,9,9,9,0,0,24,60,0,'',
2023-05-25 11:13:14.992323,5,441736000,9347592,'D7HI','HYUNDAI INTEGRAL',<ShipType.Cargo: 70>,217,78,23,9,5,25,19,0,12.4,'INNSA',
2023-05-25 11:13:37.790343,5,419000392,9641170,'AVOX','TRITON ENERGY',<ShipType.NotAvailable: 0>,16,17,5,5,5,14,10,0,3.5,'MUMBAI',
2023-05-25 11:13:43.249793,5,41333,0,'VT-RRE','SAR AIRCRAFT VT-RRE',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:13:46.139476,5,419001795,9326598,'VTSI','GREEN ASHA',<ShipType.Tanker: 80>,138,37,20,8,5,23,4,0,9.8,'JNPT_INDIA',
2023-05-25 11:13:53.758862,5,41365,0,'VT-HLH','VT-HLH',<ShipType.Passenger_NoAdditionalInformation: 69>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 11:13:55.788618,5,355187000,9725586,'3EOR','BULK CASTOR',<ShipType.Cargo: 70>,170,30,24,12,5,21,19,30,11.6,'IN BOM',
2023-05-25 11:13:56.508589,5,205373000,9659115,'ONHU','WARINSART',<ShipType.Tanker: 80>,138,36,7,23,5,30,14,0,6.9,'IN NSA  >>  AE RWP',
2023-05-25 11:14:08.347545,5,257993000,9325843,'LARR8','ULRIKEN',<ShipType.Tanker: 80>,146,28,7,20,5,26,14,0,9.6,'IN BOM',
2023-05-25 11:14:09.547454,5,518998272,9422847,'E5U4252','GLOBAL EAGLE',<ShipType.Tanker_HazardousCategory_D: 84>,89,21,9,9,5,26,11,45,5.8,'JNPT MUMBAI',
2023-05-25 11:14:10.997375,5,246663000,9551947,'PBXK','HAPPY DIAMOND',<ShipType.Cargo: 70>,145,12,19,7,5,26,8,0,7.3,'MUMBAI',
2023-05-25 11:14:13.307274,5,538007142,9503287,'V7OQ9','TRISTAR PROSPERITY',<ShipType.Cargo: 70>,162,27,26,6,5,28,1,30,6.8,'MINA SAQR',
2023-05-25 11:14:52.453969,5,419172000,9129524,'VVJO','MV.GURU PRASAD',<ShipType.Cargo: 70>,60,19,7,8,5,27,2,0,3.4,'MUMBAI',
2023-05-25 11:14:53.283886,5,419001747,9274850,'VTPQ','DSV SHIVANSH PRIYA',<ShipType.DivingOps: 34>,10,51,12,4,5,1,7,0,4.7,'MUMBAI',
2023-05-25 11:15:14.612533,5,352823000,9414967,'3ENU8','GENIUS ACE',<ShipType.Cargo: 70>,128,19,17,8,5,26,17,0,8,'MUMBAI',
2023-05-25 11:15:18.991414,5,419001110,9796080,'AWOU','DAISY STAR',<ShipType.Cargo_Reserved: 75>,16,16,6,6,5,14,21,0,5,'MUMBAI',
2023-05-25 11:15:27.700648,5,375087000,9649354,'J8B6131','ALLIANZ INTREPID',<ShipType.OtherType_NoAdditionalInformation: 99>,51,60,18,17,5,15,10,0,4,'MUMBAI ANCHORAGE',
2023-05-25 11:15:32.700122,5,538010328,9714721,'V7A5898','VENTURE',<ShipType.Cargo: 70>,171,28,10,22,4,25,12,30,11,'IN DMT',
2023-05-25 11:15:34.030001,5,636021344,9905320,'5LDM9','AFRICA',<ShipType.Tanker: 80>,229,47,29,19,5,24,12,30,15.7,'MUMBAI INDIA',
2023-05-25 11:15:35.600003,5,419001575,9180061,'VTIE','PARASEA TWO',<ShipType.Tug: 52>,8,18,4,4,5,26,12,30,2.8,'MUMBAI',
2023-05-25 11:15:41.389426,5,36702,0,'VT-HLS','VT-HLS',<ShipType.OtherType_NoAdditionalInformation: 99>,9,9,9,9,0,0,24,60,0,'',
2023-05-25 11:15:43.229238,5,419000482,9620865,'AVQX','WATER LILY',<ShipType.Tug: 52>,10,21,6,5,4,6,22,0,4.9,'MUMBAI',
2023-05-25 11:15:44.409142,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 11:15:45.708991,5,419022500,8504985,'VVJR','KAMAL XXI',<ShipType.Tanker_HazardousCategory_A: 81>,0,78,0,12,4,26,11,5,2.8,'MUMBAI',
2023-05-25 11:15:50.108639,5,419065300,9412256,'AUOV','CANARA JOG',<ShipType.Tug: 52>,18,18,6,4,4,25,19,0,3.9,'MUMBAI',
2023-05-25 11:15:51.818398,5,419001471,9300233,'VTDF','CREATIVE 1',<ShipType.OtherType: 90>,50,12,6,15,0,0,24,60,0,'',
2023-05-25 11:15:55.788125,5,613003810,9188116,'TJMC138','ATHE NOVA',<ShipType.NotAvailable: 0>,74,22,6,8,5,14,20,0,4.8,'JNPT^5E5E5E2CINDIA',
2023-05-25 11:15:58.407832,5,636009384,8751057,'ELNL9','DEEPSEA FOSSIL',<ShipType.NotAvailable: 0>,175,90,63,63,11,11,6,0,18.4,'',
2023-05-25 11:16:04.346875,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 11:16:07.286494,5,538009800,9388792,'V7A5176','BEKS SWAN',<ShipType.Tanker_HazardousCategory_A: 81>,202,43,17,25,5,16,7,0,10.8,'MUMBAI',
2023-05-25 11:16:10.586582,5,419901983,8536471,'8WQO','LTB300',<ShipType.OtherType_NoAdditionalInformation: 99>,70,37,5,29,3,29,17,0,4.2,'BASSEIN FIELD',
2023-05-25 11:16:10.586582,5,419901983,8536471,'8WQO','LTB300',<ShipType.OtherType_NoAdditionalInformation: 99>,70,37,5,29,3,29,17,0,4.2,'BASSEIN FIELD',
2023-05-25 11:16:10.966145,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 11:16:28.024697,5,31705,0,'VT-GVR','SAR AIRCRAFT VT-GVR',<ShipType.NotAvailable: 0>,0,0,0,0,0,0,24,60,0,'',
2023-05-25 11:16:28.644537,5,212531000,9673654,'5BDV4','NORDPANTHER',<ShipType.Cargo_HazardousCategory_A: 71>,157,13,15,13,5,26,3,30,6.8,'NHAVASHEVA JNCT',
2023-05-25 11:16:39.234002,5,538004002,9490301,'V7UF2','FUJI GALAXY',<ShipType.Tanker: 80>,130,29,21,6,5,25,1,30,9.1,'INBOM',
2023-05-25 11:16:48.613288,5,419025000,9084621,'ATDE','KUMAR',<ShipType.Cargo_NoAdditionalInformation: 79>,67,15,5,9,2,25,15,0,2.5,'MUM DHARA',
2023-05-25 11:16:49.283194,5,419001268,9326809,'AWUU','DESH ABHIMAAN',<ShipType.Tanker_HazardousCategory_A: 81>,229,45,18,30,5,30,9,0,8.5,'EUJAIRAH',
2023-05-25 11:16:49.283194,5,419001268,9326809,'AWUU','DESH ABHIMAAN',<ShipType.Tanker_HazardousCategory_A: 81>,229,45,18,30,5,30,9,0,8.5,'EUJAIRAH',
2023-05-25 11:16:49.363186,5,419001664,9247209,'VTLS','ROSE GAS',<ShipType.Tanker: 80>,138,36,18,10,5,16,13,30,8.6,'JNPT,
2023-05-25 11:16:52.372916,5,419000346,8216552,'AVNG','SUMAYLA ONE',<ShipType.OtherType: 90>,15,44,6,6,5,21,10,0,3,'IN BOM',
2023-05-25 11:16:54.772828,5,538010526,9964106,'V7A6174','YASA URANUS',<ShipType.Cargo: 70>,171,28,20,12,5,21,20,30,14.1,'INBOM',
2023-05-25 11:16:56.672420,5,419001481,9242156,'VTEB','PATRIOT',<ShipType.Tanker: 80>,147,33,16,16,5,26,11,0,10,'JNPT,
2023-05-25 11:16:58.034632,5,419001111,9796092,'AWOV','LOTUS STAR',<ShipType.Tug: 52>,16,16,6,6,12,9,14,0,4.4,'JNPT',
2023-05-25 11:17:05.411728,5,36703,0,'VT-HLT','VT-HLT',<ShipType.OtherType_NoAdditionalInformation: 99>,9,9,9,9,0,0,24,60,0,'',
2023-05-25 11:17:19.660694,5,419697000,8407979,'AUUD','SAGA',<ShipType.OtherType_NoAdditionalInformation: 99>,90,20,10,9,5,16,23,0,3.2,'HEERA FIELD',
2023-05-25 11:17:22.990202,5,419009000,9294616,'VTGJ','BLOSSOM',<ShipType.Tanker: 80>,0,0,0,0,7,8,11,0,5.8,'IN BOM',
2023-05-25 11:17:23.900029,5,477044300,8414726,'VRDA9','ZHEN HUA 24',<ShipType.Cargo: 70>,205,39,26,14,5,20,6,30,9,'MUMBAI',
2023-05-25 11:17:36.109020,5,419900470,8646604,'8TBR','SEA PATRIOT',<ShipType.OtherType_NoAdditionalInformation: 99>,80,11,21,6,5,12,0,0,3.5,'MUMBAI',
2023-05-25 11:17:42.028354,5,419000218,9576387,'AVJF','N B PRASAD',<ShipType.OtherType_NoAdditionalInformation: 99>,12,47,10,5,5,26,6,0,5,'BFL',
2023-05-25 11:17:42.028354,5,419000218,9576387,'AVJF','N B PRASAD',<ShipType.OtherType_NoAdditionalInformation: 99>,12,47,10,5,5,26,6,0,5,'BFL',
